Feast in honor of Saint Vincent Ferrer – Dipolog city Fiesta every 3rd Saturday of May , a religious procession around the city ’ s major thoroughfares ends at the church patio where devotees dance before the image of St. Vincent Ferrer accompanied by the beat of drum . ||| Pista sa karangalan ni Saint Vincent Ferrer –lungsod ng Dipolog Pista tuwing ika-3 Sabado ng Mayo , isang relihiyoso prusisyon sa paligid ng mga pangunahing kalsada na nagtatapos sa patyo ng simbahan kung saan nagsasayaw ang mga deboto sa harap ng imahe ni St. Vincent Ferrerna sinaliwan sa pamamagitan ng kumpas ng tambol .
SMB Concert Parties ||| SMB Concert Parties
They wore gold jewelries and other ornaments to adorn themselves and their clothes . ||| Nagsuot sila ng mga gintong alahas at iba pang mga ornamento bilang palamuti nila pati na sa kanilang mga kasuotan .
An imposing building at the western side of the city , this old building serves as the seat of the City Government of Baguio City . ||| Isang maringal na gusali sa kanluraning panig ng lungsod , nagsisilbi ang lumang gusaling ito bilang ang luklukan ng Pamahalaang lungsod ng Lungsod ng Baguio .
Highlights include fluvial parade where patron saints of the different barangays will be placed in a decorated bancas and paraded in the sea ; Puto festival is a cooking competition where the community shows the heroism of Datu Daya and the celebration of victory , life and good harvest . ||| Kabilang sa mga highlight ang fluvial na parada kung saan ilalagay ang mga patron ng iba-ibang mga barangay sa mga pinalamuiang bangka at ipaparada sa dagat ; isang pagligsahan sa pagluluto ang Puto festival kung saan ipinapakita ng pamayanan ang kabayanihan ni Datu Daya at ang selebrasyon ng tagumpay , buhay at magandang ani .
Hundred Islands National Park , a tourism destination composed of 123 small islands , is located in Alaminos City . ||| Hundred Islands National Park , isang turismong destinasyon na binubuo ng 123 mga isla , matatagpuan sa Lungsod ng Alaminos .
A well-managed and regenerated ecosystem . ||| Isang mahusay na napangasiwaan at tumutubong-muli na ecosystem .
It ’ s a diver ’ s paradise ! ||| Iyon ang paraiso ng mga paninisid !
Port Miller is a concrete water tank as a source of potable water for inhabitants of the town . ||| Konkretong tangke ng tubig ang Port Miller na pinagkukunan ng maiinom na tubig ng mga nakatira sa bayan .
It is not just about physical activities , for climbing and crawling through the terrains and channels require strength , endurance and flexibility . ||| Hindi lamang ito tungkol sa pisikal na aktibidades , para sa pag-akyat at pag-gapang sa loob ng mga terrain at channel ay nangangaliangan ng lakas , resitensiya , at kakayahang bumalugtot .
Koreans remain the biggest source market with 24.9 % share to total inbound visitors for 1.17 million arrivals . ||| Ang mga koreano ay nanatiling pinakamalaking merkado na may 24.9 % na bahagi sa pangkabuuang bilang ng mga bisita para sa 1.17 milyon na pagdating .
Two years later , it was combined with Paranaque , the latter being the seat of a new municipal government . ||| Dalawang taon ang lumipas , pinagsama ito sa Paranaque , na naging upuan ng bagong pamahalaang munisipal .
The choir loft features a distinctively carved polychromed portal ( Credit : NCCA ) . ||| Ang loft ng koro ay nagtatampok ng isang distinktibong nakaukit na polychromed portal ( Kredito : NCCA ) .
Where are you from ? ||| Saan ka nagmula ?
The waist gunner was hit and killed . ||| Ang waist gunner ay tinamaan at napatay .
Romblon was annexed to the province of Capiz in 1818 and was made into a political and military station by the Spanish colonial government . ||| Idinugtong ang Romblon sa lalawigan ng Capiz noong 1818 at ginawa itong kampong pampulitikal at panghukbo ng kolonyal ng gobyerno ng Espanya .
Danjugan Island is a haven for skin and scuba divers to explore , ||| Danjugan Island ay isang kanlungan para sa balat at scuba divers upang galugarin ,
It also has a citadel appearance as the church , with its convent and bell tower , stands alone on the crown of a solitary hill encircled by a stonewall , with stone stairways leading to the church . ||| Mayroon din itong itsura ng kuta ng bayan bilang simbahan , kasama ng kumbento at kampanaryo , tumatayo ito sa tuktok ng nag-iisang burol na pinalilibutan ng batong dingding at may batong hagdang patungong simbahan .
Initiated by the Aglipayan Church since the seventies . ||| Pinasimulan ng mga Aglipayan Church mula noong panahong sitenta .
The surrounding area is great for day hikes and trekking . ||| Ang nakapaligid na lugar ay mainam para sa mga pag-akyat at trekking pang-umaga .
He was also aide-de-camp to General Douglas MacArthur in World War II ; Philippine resident commissioner in the U.S. Congress from 1944-46 ; and the first Asian to become UN President in 1949 . ||| Siya rin ang aide-de-camp kay Heneral Douglas MacArthur noong Ikalawang Digmaang Pandaigdig ; isang Philippine resident commissioner sa U.S. Congress mula 1944-46 ; at ang unang Asyano na naging UN President noong 1949 .
A commemorative event reliving the liberation of Baguio City from the control of Japanese Forces through a moving pageant along Session Road . ||| Ang isang pangunita kaganapan pagalaala ng pagpapalaya ng Baguio City mula sa control ng puwersa ng mga Hapon sa pamamagitan ng paglipat ng maringal na pagtatanghal sa kahabaan ng Session Road .
The villagers mourned their ravaged landscape and offered what they could in the hope of appeasing the gods and regaining what was lost . ||| Pinagluksa ng mga taganayon ang kanilang nawasak na landscape at nag-alay ng kung ano ang makakaya nila sa pag-asa na mapayapa ang mga diyos at nabawi ang nawala .
Road density is 0.775 kmorsq . km . ||| 0.775 kmosq.km . ang road density .
It was constructed in 1954 to 1958 under Archbishop Rufino Jiao Santos of Manila and under the supervision of National Artist for Architecture Awardee , Architect Fernando Ocampo . ||| itoy ginawa nuong 1954 hanggang 1958 sa ilalim ni Archbishop Rufino Jiao Santos of Manila at sa ilalim din ni Architect Fernando Ocampo .
this is only accessible by live-aboard . ||| ito ay naa-access lamang sa pamamagitan ng live-sakay .
It occupies a total land area of 13.9 sq . kilometers . ||| Sinasakop nito ang lupain na 13.9sq . kilometers .
Experience spiritual cleansing through sacrifices , i.e . religious rites ( reenactment Passion of Jesus ) at St. James the Greater Church , procession alongside life-size images of saints on carriages on selected city streets . ||| Damhin espirituwal hugas sa pamamagitan ng mga sakripisyo , ibig sabihin , sa relihiyon rites ( reenactment simbuyo ng damdamin ni Jesus ) sa St. James the Greater Church , hanay ng mga sasakyang marahan ang lakad sa tabi ng mga imahe ng mga banal na kasinglaki ng tao sa carriages sa mga napiling mga lansangan ng siyudad .
Maasin City is Southern Leyte 's commercial and cultural showcase . ||| Ang Lungsod ng Maasin ang pang-komersyo at pangkulturang showcase ng Southern Leyte .
Consist of agro trade fair , civic military parade , sports competition , horsefight , tribal dances , beauty pageants , etc . ||| Binubuo ng agro trade fair , civic parada militar , kumpetisyon sports , horsefight , panlipi dances , Beauty Pageant , atbp
Location : Kawayan , Biliran , 30 minutes by motorboat from Kawayan townproper . ||| Lokasyon : Kawayan , Biliran , 30 minutos sa pamamagitan ng bangkang de motor mula sa bayan ng Kawayan .
One of these is the Dela Estrada family who helped implement the development plan of Daet . ||| isa sa mga ito ang pamilyang Dela Estrada na tumulong mapatupad ang planong pag-unlad ng Daet .
Magat Dam ( Alfonso Lista ) ||| Magat Dam ( Alfonso Lista )
In the village of Batad , the terraces take the shape of an amphitheater and can be reached by a 12-kilometer ride from Banaue Hotel and a 2-hour hike through mountain trails . ||| Sa nayon ng Batad , naghuhugis ang mga terasa sa isang amphitheater at puwede maabot sa pamamagitan ng isang 12-kilometrong pagsakay mula Banaue Hotel at isang 2-oras na paglalakad sa mga landas ng bundok .
San Fernando Train Station ||| Istasyon ng Tren ng San Fernando
Of the 11 , two are secondary airports and nine are feeder airports . ||| Sa 11 , dalawa ang sekondaryang paliparan at siyam ang feeder airports .
A week-long thanksgiving celebration with different activities such as mountain biking , motorcross , and mountain climbing , and display fruits and vegetables and tribal exposure of their cultural beliefs and crafts . ||| Ang isang linggo-mahaba pagpapasalamat pagdiriwang na may ibat ibang mga gawain tulad ng mountain biking , motorcross , at mountain climbing , at display na prutas at gulay at panlipi pagkakalantad ng kanilang mga paniniwala sa kultura at crafts .
In the past , headhunting was considered noble and it symbolizes bravery . ||| Noong nakalipas , itinuturing na marangal ang headhunting at sinisimbolo nito ang katapangan .
Big snakes called “ sobre kama ” are found in the mountains . ||| Matatagpuan sa mga bundok ang malalaking ahas na tinawag na “ sobre kama ” .
With its strategic location in the Philippine Archipelago , the region is easily accessible by land , air and sea transportation facilities . ||| Dahil sa mainam na lokasyon sa Arkipelago ng Pilipinas , madaling puntahan ang rehiyon sakay ng mga transportasyon sa lupa , himapapawid at karagatan .
Currently owned by the heirs of the late businessman and civic leader Gerry H. Rodriguez , the house was built in 1870 by the couple Don Anacleto Hizon , gobernadorcillo of San Fernando from 1877-1879 and 1886-1887 , and Victoria Singian de Miranda y de Ocampo . ||| Kasalukuyang pag-aari ng mga tagapagmana ng yumaong negosyante ang sibikong-pinunong si Gerry Rodriguez , ang bahay ay itinayo noong 1870 sa pamamagitan ng mag-asawang Don Anacleto Hizon , gobernadorcillo ng San Fernando mula 1877-1879 at 188601887 , at Victoria Singian de Miranda y de Ocampo .
Be rewarded with scenic hill views or spectacular limestone formations on the way . ||| Magantimpalaan ng mga madulang tanawin ng burol o kagulat-gulat na mga pormasyon ng apog habang daan .
It enjoys practically four seasons , the best one being summer which is from March to June . ||| Tinatangkilik nito ang halos apat na mga panahon , ang pinakamahusay na isa pagkatao tag-init na kung saan ay mula sa Marso-Hunyo .
The place is a water impounding dam made famous by its name synonymous with gallantry , bravery and heroism . ||| Ang lugar ay isang impounding dam ng tubig na kilala dahil sa pangalan nitong kasing-kahulugan ng galantriya , katapangan at heroismo .
We have never been fans of the mundane and want to create travel experiences that will amaze and delight . ||| Hindi kami naging mga tagahanga ng pangmundo at gustong lumikha ng mga karanasan ng paglalakbay na ay humanga at galak .
The gateway to Basilan . ||| Ang gateway patungo sa Basilan .
lanzones picking ||| pagpitas ng lanzones
Ateneo Glee Club ||| Ateneo Glee Club
Tee off and experience the beautiful settings of the Philippines ’ unique golfing enclaves , from lush valleys to mountaintops , seaside resorts , or just within the cityscapes . ||| Mag-tee off at maranasan ang magagandang setting ng pambihirang golfing enclave ng Pilipinas , mula sa mga malagong kapatagan hanggang sa mga tuktok ng bundok , mga seaside resort , o sa loob lamang ng mga cityscape .
Pateros famous balut , one of the country s original exotic food ||| Pateros sikat na balut , isa sa mga orihinal na kakaibang food ng bansa
As the years passed , the Spaniards realized the threat of invasion by foreign intruders and resolved to construct a series of high walls , bulwarks and moats . ||| Bilang ng taon ang lumipas , natanto mga Espanyol ang mga banta ng panghihimasok sa banyagang mananakop at naghandang bumuo ng isang serye ng mga mataas na pader , bulwarks at moats .
Tancaan Pointor ( Buenavista Fish Sanctuary ) ||| Tancaan Pointo ( Buenavista Fish Sanctuary )
Five-Star hotels and luxuriously-appointed restaurants make perfect dinner venues for top quality events . ||| Ang mga Five-Star Hotel at magagarang-sangguniang mga restawran ay sadyang mga perpektong kainan panghapunan na mataas ang kalidad .
The water falls from the pool cascades to the next in beautiful succession . ||| Ang tubig ay bumabagsak mula sa mga pool cascade sa susunod sa magandang pagkakasunod-sunod .
The beach remains busy with boats unloading supplies for the resorts in Boracay . ||| Ang beach ay nananatiling abala na may mga bangka Pagbaba ng karga ng mga supply para sa mga resort sa Boracay .
Tourists can visit the Philippines without a visa if staying in the country for 21days or less , provided tourists have a passport that is valid for at least 6months . ||| Ang mga turista ay maaring bumisita sa Pilipinas ng walang bisa kung mananatili lamang ng bansa sa loob ng 21na araw o mas maiksi pa , kung ang turista ay may pasaporte na may bisa ng hindi bababa sa animna buwan .
Six leaders discussed the worsening situation in war-torn Vietnam . ||| Anim na pinuno ang tumalakay sa lalong sumasamang sitwasyon ng giyerang Vietnam .
He headed the commission that created the Civil Code in 1949 ( d. July 23 , 1965 ) . ||| Pinangunahan niya ang komisyon na lumikha ng mga Batas Sibil noong 1949 ( d.ika-23 ng Hulyo 1965 ) .
The name and the story behind it ||| Ang pangalan at ang kuwento sa likod nito
A ferry boat from Liloan to Surigao takes about three hours . ||| Gumugugol ng humigit-kumulang tatlong oras ang isang ferry boat mula Liloan hanggang Surigao .
Small and medium enterprises are thriving in the province with the booming small-scale industries like pottery making and sericulture . ||| Umuunlad ang maliliit at katamtamang mga negosyo sa probinsya kasama ang umuunlad na mga maliitang industriya gaya ng paggawa ng palayok at sericulture .
The entire towns of Boac , Mogpog and Gasan are virtually converted into huge stages as the story of Longinus unfolds . ||| Ang buong bayan ng Boac , Mogpog at Gasan ay halos nagbagong anyo sa malaking entablado bilang pagpapalabas sa kuwento ni Longinus .
Being an insular people , the Ivatans have kept the purity of their gene pool through time . ||| Ang pagiging isang makitid ang isip ng mga tao , ang Ivatans na iningatan ang kadal isa yan ng kanilang mga gene pool sa pamamagitan ng oras .
Brief Description ||| Maikling Deskripsyon
It is located along the Maharlika Highway . ||| Matatagpuan ito sa hilera ng Maharlika Highway .
The coast of Cabusao hosts one of the largest numbers of migratory ducks and waders in the country . ||| Ang baybayin ng Cabusao tirahan ng isa sa pinakamalaking numero ng lipat na duck at mananampisaw sa bansa .
Be treated to a cultural show or party the night away at Dakak Pirates bar or Fusion Disco . ||| Ma-treat sa isang pangkulturang palabas o mag-party sa Dakak Pirates bar o Fusion Disco .
Nestled amongst the warm waters of the South China Sea ||| Matatagpuan sa gitna ng maayang tubig ng South China Sea
The Philippines boasts of its rich healing practices ||| Ipinagmamalaki ng Pilipinas ang kanilang mayamang paraan ng paggagamot .
with many opportunities for walking , cycling and snorkelling ||| na may maraming mga pagkakataon para sa paglalakad , pagbibisikleta at snorkelling
The Augustinian Missionaries founded it in 1572 . ||| Itinatag ito ng mga Misyonaryong Augustinian noong 1572 .
It took three years to construct the church which was funded by the people of Morong . ||| Inabot ito ng tatlong taon para mabuo ang simbahan na binigyan ng pinansyal na suporta ng mamamayan ng Morong .
Power or Energy ||| Kuryente o Enerhiya
In confinement , the senator wrote his son a letter , asking him to continue the family legacy of working for the good the every Filipino : The only advice I can give you : Live with honor and follow your conscience . ||| Habang nakapiit , ang senador ay sumulat sa kanyang anak ng isang liham , nakikiusap na ituloy ang sinimulan ng pamilya para sa ikabubuti ng bawat Pilipino : Ang tanging payong maibibigay ko sa iyo : Mabuhay ng may karangalan at sundan ang iyong konsensya .
He died in Manila on January 26 , 1952 . ||| Namatay siya sa Maynila noong ika-26 ng Enero 1952 .
In 1936 , due to increased population , the Academy was transferred to the Teachers Camp . ||| Noong 1936 , utang sa tumaas na populasyon , inilipat ang Akademya sa Teachers Camp .
It should have a sign that points to Biak na Bato National Park . ||| Mayroon Rito dapat karatula na tumuturo sa Pambansang Parke ng Biak na Bato .
There are about 30 carozas beautifully adorned , all lined up at the Plaza dela Virgen , a remarkable tradition dating from the Spanish times and the Penitential Procession of Women in honor of the Mother of Christ , all dressed in black . ||| Mayroong humigit-kumulang 30 mga karosa na naadornohan nang maganda , lahat nakahanay sa Plaza dela Virgen , isang pambihirang tradisyon na nagpepetsa mula sa panahon ng Kastila at ang Penitential Procession of Women sa karangalan ng Ina ni Kristo , lahat nakasuot ng itim .
Today , the City of Muntinlupa has become a premiere residential , commercial and recreational area south of the nation 's capital , effectively serving as the bridge that connects the bustling metropolis with the equally progressive towns in the CALABARZON ( Cavite , Laguna , Batangas , Rizal and Quezon ) area . ||| Sa kasalukuyan , naging isang primeyadong residensyal , komersyal at panglibangang lugar ang Lungsod ng Muntinlupa sa timog ng kabisera ng bansa , epektibong nagsisilbing tulay na nagdudugtong sa abalang siyudad sa kapantay na progresibong bayan sa CALABARZON ( Cavite , Laguna , Batangas , Rizal at Quezon ) .
Subic Bay Freeport , Zambales ||| Subic Bay Freeport , Zambales
Shoemakers in the city recently finished creating the world 's largest pair of shoes and hopes to have the Guinness Book of Records recognize it . ||| Natapos kamakailan lamang ng mga sapatosero ng siyudad ang paggawa ng pinakamalaking pares ng sapatos sa buong mundo at inaasahang kilalanin ito ng Guinness Book of Records .
220 volts aorc is the common standard . ||| Karaniwang saligan ang 220 volts aoc . Ginagamit rin ang 110 volts aoc , lalo na sa mga pangunahing otel .
The Whale Shark is locally known as Butanding ||| Ang balyenang pating ay kilala sa atin bilang Butanding
It involves trekking and trail running , kayaking , mountain biking , swimming , rappelling , orienteering , land navigation and special skills section . ||| Ito ay nagsasangkot ng mga kasanayan sa trekking at trail running , kayaking , mountain biking , swimming , rappelling , orienteering , lupang pag-navigate at seksyon espesyal .
It is located at the above-stated address at the back of St. Augustine Seminary . ||| Matatagpuan ito sa nakasulat na lokasyon sa itaas sa likod ng Seminaryo San Agustin .
Interpersed between these tableaus are colorfully detailed murals and relief sculptures of key figures in the Cavite Revolution , as well as fascinating tidbits such as the official seal of the Magdalo and Magdiwang factions of the Katipunan , the full text of Governor-General Ramon Blanco ’ s Declaration of War in the eight provinces that rose in 1896 , and an official tally of the deployment of Spanish troops and ordnance . ||| Nakakalat sa pagitan ng mga tableau na ito ang mga makukulay na detalyadong mural at mga iskultura ng mahahalagang pigura sa Rebolusyon ng Cavite , gayundin ang mga nakammanghang detalye gaya ng opisyal na selyo ng mga paksyong Magdalo at Magdiwang ng Katipunan , ang buong teksto ng Deklarasyon ng Digmaan ni Gobernador-Heneral Ramon Blanco sa walong mga probinsya noong 1896 , at isang opisyal na tala ng pagpapadala ng hukbong Espanyol at ordinansa .
Available Land Area : 1,049 hectares ( main zone ) ||| Magagamit na Sukat ng Lupain : 1,049 hektarya ( main zone )
ST. VINCENT DE PAUL SEMINARY ||| ST. VINCENT DE PAUL SEMINARY
Nestled in one of the foothills of Mt Banahaw in the 4th district of Laguna , the town is quaint , dotted with well-preserved homes and well-ordered communities that reflect the spirit of Liliwenos , who have adapted to the changing needs of times . ||| Matatagpuan sa isa sa mga paanan ng Mt Banahaw sa ika-4 na distrito ng Laguna , nakakatuwa ang bayan , na natutuldukan ng mahusay na napreserbang mga tahanan at maayos na pamayanan na sumasalamin sa espiritu ng mga Liliweno , na amangkop sa nagbabaging pangangailangan ng panahon .
Magnificent floats and spectacular head dresses can also be viewed during this event . ||| Maaari ring makita ang mga napakagarang karosa at kagila-gilalas na mga head dress sa panahon ng kaganapang ito .
A large part of the resort ’ s charm and authenticity lies in its artwork . ||| Isang malaking bahagi ng ganda at autentisidad ng resort ang nakasalalay sa likhang sining nito .
SOUVENIRS and HANDICRAFTS ||| SOUVENIRS and HANDICRAFTS
As its main component attraction , the collection consists of varying objects , memorabilia and artifacts , bearing historic and contemporary significance . ||| Bilang pangunahing komponent ng atraksyon , ang koleksyon ay binubuo ng iba-ibang mga bagay , memorabilya at artipakto , na mayroong makasaysayan at kontemporaryong kahalagahan .
Bellarocca offers travelers luxurious privacy , a uniquely exclusive resort and a refreshingly new destination . ||| Bellarocca nag-aalok ng mga biyahero marangyang privacy , isang katangi-tangi eksklusibong resort at isang refreshingly bagong patutunguhan .
It became a regular province of September 1 , 1914 by virtue of the Department of Mindanao and Sulu . ||| Naging isa regular na probinsya noong Setyembre 1 , 1914 sa pamamagitan ng bisa ng Department of Mindanao and Sulu .
Highlighted with the presentation of the Comedia – a moro-moro dance made famous by the Spaniards to stress the power of Christian Religion over the Moorish non-believers ; other activities include beauty pageant , grand batalla presentations and a grand street dancing parade and exhibition with performers from other cities , provinces and regions . ||| Naka-highlight sa pagtatanghal ng Comedia - isang Moro-Moro dance ginawa sikat sa pamamagitan ng mga Espanyol sa paghalaga ng lakas ng Kristiyano Relihiyon sa ibabaw ng Moorish di-mananampalataya ; iba pang activity ang kagandahan maringal na pagtatanghal , malaki at maganda batalla mga pagtatanghal at isang engrandeng street dancing parada at exhibition sa performers mula sa iba pang mga lungsod , probinsya at rehiyon .
The third floor of the building is devoted to weekly tiangge held every Saturday . ||| Ang ikatlong palapag ng gusali ay nakalaan para sa lingguang tiyangge tuwing Sabado .
Kuta ||| Kuta
Even if Intramuros today is a ghost of what it originally was , the aura of Spain still lingers in its ruins . ||| Kahit isang multo na lamang ngayon ang Intramuros kung ano dati ito , umaali-aligid pa rin ang Aura ng Espanya sa mga guho nito .
District 3 8 municipalities ||| Distrito 3 8 mga munisipalidad .
making the destination unlike any other in the region ||| paggawa ng mga destination hindi tulad ng anumang iba pang sa rehiyon
Also in Cagayan de Oro is Macahambus Cave , a historical site dating back to the 1900s . ||| Nasa Cagayan de Oro rin ang Macahambus Cave , isang makasaysayang pook na nagpepetsa pabalik sa mga 1900 .
The southern portion of the city is District 1 . ||| Ang katimugang bahagi ng lungsod ang District 1 .
Street Dancing Competition . ||| kumpetisyon ng street dancing .
is one of the world ’ s finest wreck diving destinations ||| ay isa sa mga pinakamasasarap malaking kapinsalaan diving destinasyon ng mundo
The country ’ s first inscription on the UNESCO World Heritage List in 1993 was the Tubbataha Reef National Marine Park in Palawan , a distinction so appropriate for an island nation that traditionally looks towards the sea as a life-giving force , the traditional center of people ’ s lives . ||| Unang inskripsyon ng bansa sa UNESCO World Heritage List noong 1993 ang Tubbataha Reef National Marine Park sa Palawan , isang pagkakaibang labis na angkop para sa isang islang bansa na kinaugaliang tumingin sa direksyon ng dagat bilang isang puwersang nagbibigay-buhay , ang tradisyunal na sentro ng mga buhay ng tao .
During the Japanese Occupation , he served as commissioner of the interior and director-general of the Kapisanan sa Paglilingkod sa Bagong Pilipinas ( KALIBAPI ) ( d. December 20 , 1947 ) . ||| Noong panahon ng pananakop ng Hapon , nanungkulan siya bilang komisyoner ng interyor at direktor-heneral ng Kapisanan sa Paglilingkod sa Bagong Pilipinas ( KALIBAPI ) ( d. ika-20 ng Disyembre 1947 ) .
It is where life-size statues depicting the passion , death , and resurrection of Jesus Christ - the 14 Stations of the Cross that dot a trail to Old Volcano ’ s peak are found . ||| Ito ang kung saan inilalarawan ng mga estatwang sinlaki ng tao ang pasyon , kamatayan , at muling pagkabuhay ni Hesu Kristo – tinutuldukan ng 14 na mga Estasyon ng Krus ang isang landas patUngo sa tuktok ng Old Volcano ’ s .
Established in 1977 to manufacture basic refractory , materials that are now vital to many industries . ||| Itinatag noong 1977 upang yumari ng saligang refractory , mga materyal na mahalaga ngayon sa maraming indsutriya .
The city has 113,118 residents 2007census . ||| Mayroong 113,118 mga residente ang lungsod noong senso ng 2007 .
At the base of the inactiveMt . Malindig volcano is the therapeutic and natural healing water ofMolbog Springs . ||| Sa paanan ng di na aktibongbulkan ng Mt . Malindig matatagpuan ang nakakapanggamot at natural na nakakapagpagaling na tubig ngbukal ng Molbog .
It operates a modern transport system involving buses , taxis and a trolley line . ||| Nagpapatakbo ito ng modernong systema ng transportasyon na mayroong mga bus , taxi at isang linya ng trolley .
Franciscan missionary Fr . Francisco Barajas reached Pakil and permanently established his mission here . ||| Narating ng Franciscanong misyonerong si Fr . Francisco Barajas ang Pakil at permanenteng itinatag ang kanyang misyon dito .
Madlum Cave ||| Kweba ng Madlum
Her Majesty Queen Sofia of Spain were in the Philippines for an official visit . ||| Her Majesty Queen Sofia ng Espanya nooy nasa Pilipinas para sa isang opisyal na pagdalo .
Spains colonization brought about the construction of Intramuros in 1571 ||| Ang pagsakop ng Espanya ang nagdala sa pagpapatayo ng Intramuros noong 1571 .
Description : As the name suggests , ‚mapaso‚ literally means hot . ||| Paglalarawan : Sinasabi sa pangalan , ang `` mapaso '' ay literal na `` mainit '' .
Its most interesting feature is water . ||| Tubig ang pinaka interesanteng katangian nito .
Beckoning travelers with unending luxuries the Manila Marriott Hotel shines amidst the world-class casino entertainment complex of Resorts World Manila as a popular choice among hotels in Manila , Philippines . ||| Tinatawag ang mga biyahero na may walang hangga karangyaan sa Manila Marriott Hotel kumikinang sa gitna ng world-class na casino entertainment complex ng Resorts World Manila bilang isang popular na pagpipilian sa gitna ng mga hotel sa Manila , Pilipinas .
When the war broke out , the Japanese jailed Don Perico and other communist leaders at Fort Santiago . ||| Nang sumiklab ang digmaan , ang mga Hapon ay ipinakulong si Don Perico at iba pang komunistang pinuno sa Fort Santiago .
BOCOS VILLAGE ||| BOCOS VILLAGE
Flaming Sword ||| Nagbabagang Espada
The ‘ sarok ’ has a circular form that correlates the essence of cooperation where every individual is working for the benefit of the whole constituency . ||| Mayroong isang pabilog na porma ang ‘ sarok ’ na nag-uugnay sa diwa ng kooperasyon kung saan nagtatrabaho ang bawat indibidwal para sa kapakinabanangan ng buong konstituwensya .
The tunnel and swimming pool is 4 kilometers away from the town proper of Manabo . ||| Ang lagusan at palanguyan ay 4 na kilometro ang layo mula sa bayan ng Manabo .
7-Nov-75 ||| Nobyembre 7 , 1975
The patronal fiesta of Bambang is also celebrated with simple activities like novena masses and processions . ||| Ang patronal pista ng Bambang ay bantog din ang mga simpleng gawain tulad ng novena mass at prusisyon .
Metallic ores such as gold , silver , copper , zinc , and non-metalic reserves are found in Abra , Benguet , Kalinga Apayao , and Mountain Province . ||| Matatagpuan ang mga reserba ng mga metallic ores tulad ng ginto , pilak , copper , zinc at di-metal sa Abra , Benguet , Kalinga Apayao at Mountain Province .
Nuestra Señora del Buensuceso ( 1st to 9th of September ) ||| Nuestra Señora del Buensuceso ( Ika-1 hanggang ika-9 ng Setyembre )
It is a natural port . ||| Isa itong natural na daungan .
Others believe that it came from the Indian word Palawan s meaning Territory . ||| Naniniwala naman ang iba na nagmula ito sa salitang Indian na Palawan s na ibig sabihin ay teritoryo .
The fantastic birdlife in the Philippines makes the islands a haven for any birdwatcher . ||| Ang kamangha-manghang birdlife sa Pilipinas ay dahilan para ang mga isla ay maging kanlungan para sa mga birdwatcher .
It is the second level of the Latang Underground River . ||| Ikalawang antas ito ng Latang Underground River .
Topography : ||| Topograpiya
During the rainy season , transportation on swollen rivers is perilous ; but it is carried on somewhat . ||| Sa panahon ng tag-ulan , mapanganib ang transportasyon sa namamagang mga ilog ; ngunit nagpatuloy ito kahit papaano .
Divided into five sections , it has a total of 89 steps . ||| Hinati sa limang seksyon , mayroon itong kabuuan ng 89 baitang .
Total construction cost was a little over P64million . ||| Inabot ang gastusin sa buong konstruksyon ng higit sa P64million .
